MODEL,CHANNEL,CHANNEL_ROLE,QUALITY,SHOCK,HORIZON_MONTHS,OUTCOME,COVARIANCE,PARAMETER,TARGET_PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,N_POSITIVE_SHOCK_MONTHS,R_SQUARED,ADJ_R_SQUARED,COEFFICIENT_WITH_STARS
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_1M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_DATE,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.0020370785817574264,0.004481180755866507,-0.4545852293707633,0.6499265918536565,,-0.01087633391134608,0.0068021767478312276,NEGATIVE_OR_DELAYED,1.0,952,13,191,19,0.07723174461643245,0.05942914161867874,-0.002037
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_1M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_ETF,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.0020370785817574264,0.002172926929528027,-0.9374814008126322,0.3669964994132914,,-0.006771479653742509,0.0026973224902276565,NEGATIVE_OR_DELAYED,1.0,952,13,191,19,0.07723174461643245,0.05942914161867874,-0.002037
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_1M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.0020370785817574264,0.0,,,,-0.0020370785817574264,-0.0020370785817574264,NEGATIVE_OR_DELAYED,1.0,952,13,191,19,0.07723174461643245,0.05942914161867874,-0.002037
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_1M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_ETF,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.0014963939078077356,0.002501893044568001,-0.598104667606251,0.5608891712153572,,-0.006947550571767699,0.003954762756152228,NEGATIVE_OR_DELAYED,1.0,952,13,191,19,0.9039063328976653,0.8778274366118712,-0.001496
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_3M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_DATE,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.009426273027005685,0.006548038229574909,-1.4395568102261411,0.1516558286898548,,-0.022343343750774604,0.003490797696763236,NEGATIVE_OR_DELAYED,1.0,926,13,189,18,0.05998508216566045,0.041329879827162075,-0.009426
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_3M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_ETF,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.009426273027005685,0.008598317741529953,-1.096292706360071,0.2944644161644861,,-0.028160398035806496,0.009307851981795127,NEGATIVE_OR_DELAYED,1.0,926,13,189,18,0.05998508216566045,0.041329879827162075,-0.009426
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_3M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.009426273027005685,0.004696102011506026,-2.0072547410405823,0.04472254557104975,**,-0.018630632969557498,-0.00022191308445387338,NEGATIVE_OR_DELAYED,1.0,926,13,189,18,0.05998508216566045,0.041329879827162075,-0.009426**
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_3M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_ETF,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.00978291483497164,0.008899582895808205,-1.0992554313505518,0.29322147823738187,,-0.029173440227045582,0.0096076105571023,NEGATIVE_OR_DELAYED,1.0,926,13,189,18,0.8701354040591589,0.8340818352965773,-0.009783
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_6M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_DATE,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.01810696048523804,0.009300950105216857,-1.9467861111395421,0.05307461216673922,*,-0.03645652541902745,0.0002426044485513701,NEGATIVE_OR_DELAYED,1.0,887,13,186,15,0.09774260824724423,0.07903220150582757,-0.018107*
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_6M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_ETF,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.01810696048523804,0.025482765129878463,-0.7105571311807007,0.4909384636691085,,-0.07362913608561392,0.03741521511513783,NEGATIVE_OR_DELAYED,1.0,887,13,186,15,0.09774260824724423,0.07903220150582757,-0.018107
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_6M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.01810696048523804,0.020441573921779897,-0.8857909158328363,0.37573020587612704,,-0.05817244537192663,0.021958524401450557,NEGATIVE_OR_DELAYED,1.0,887,13,186,15,0.09774260824724423,0.07903220150582757,-0.018107
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_6M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_ETF,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.022270695431079315,0.019081030875209206,-1.1671641630229863,0.26581390934172083,,-0.06384469030526163,0.019303299443103005,NEGATIVE_OR_DELAYED,1.0,887,13,186,15,0.8482497635702161,0.8045774571558306,-0.022271
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_12M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_DATE,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.056340756445118996,0.02098713748880271,-2.6845374446695525,0.007945123120365936,***,-0.09775478889255147,-0.01492672399768652,NEGATIVE_OR_DELAYED,1.0,809,13,180,9,0.2553403930327477,0.23837346527906356,-0.056341***
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_12M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_ETF,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.056340756445118996,0.024030428782265023,-2.344558932161031,0.037077374956624144,**,-0.10869856297832267,-0.0039829499119153275,NEGATIVE_OR_DELAYED,1.0,809,13,180,9,0.2553403930327477,0.23837346527906356,-0.056341**
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_12M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.056340756445118996,0.01802402361140188,-3.1258700975889866,0.001772798423732028,***,-0.09166784272346667,-0.02101367016677131,NEGATIVE_OR_DELAYED,1.0,809,13,180,9,0.2553403930327477,0.23837346527906356,-0.056341***
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_EXTREME_CPU_REGIME_12M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_ETF,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,EXTREME_CPU_REGIME_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.05990746125192376,0.016733869785387705,-3.5800123952342426,0.0037821837011328212,***,-0.0963674314303073,-0.023447491073540237,NEGATIVE_OR_DELAYED,1.0,809,13,180,9,0.9144700292668495,0.8878113370902831,-0.059907***
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_1M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.0020872647362898435,0.0036306881128777696,-0.5748950808763984,0.5660423708956596,,-0.009248899358998426,0.00507436988641874,NEGATIVE_OR_DELAYED,1.0,952,13,191,17,0.10613102259585594,0.08888596193854126,-0.002087
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_1M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.0020872647362898435,0.0019129357441543507,-1.0911316507458322,0.2966391210122772,,-0.00625519367798237,0.002080664205402683,NEGATIVE_OR_DELAYED,1.0,952,13,191,17,0.10613102259585594,0.08888596193854126,-0.002087
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_1M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.0020872647362898435,0.0,,,,-0.0020872647362898435,-0.0020872647362898435,NEGATIVE_OR_DELAYED,1.0,952,13,191,17,0.10613102259585594,0.08888596193854126,-0.002087
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_1M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.0019299984090443926,0.002195458709659977,-0.8790866348578709,0.39661642538994263,,-0.006713492012656209,0.002853495194567424,NEGATIVE_OR_DELAYED,1.0,952,13,191,17,0.903928422029952,0.877855520522038,-0.001930
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.006741666335666052,0.007967861545786487,-0.8461073648087091,0.3985685103974668,,-0.02245956954509865,0.008976236873766547,NEGATIVE_OR_DELAYED,1.0,926,13,189,17,0.06838481915741268,0.04989631501720704,-0.006742
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.006741666335666052,0.006629771903905304,-1.0168775688489124,0.3292761818651927,,-0.021186698417662256,0.007703365746330153,NEGATIVE_OR_DELAYED,1.0,926,13,189,17,0.06838481915741268,0.04989631501720704,-0.006742
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.006741666335666052,0.0,,,,-0.006741666335666052,-0.006741666335666052,NEGATIVE_OR_DELAYED,1.0,926,13,189,17,0.06838481915741268,0.04989631501720704,-0.006742
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.008192735878790065,0.005167393395422617,-1.5854678078211266,0.13884540763614783,,-0.019451518904674565,0.0030660471470944344,NEGATIVE_OR_DELAYED,1.0,926,13,189,17,0.8697985101306912,0.8336514114238803,-0.008193
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.01818612106695013,0.009081075765150465,-2.0026395040928064,0.04667622683644773,**,-0.036101902523279605,-0.0002703396106206561,NEGATIVE_OR_DELAYED,1.0,887,13,186,17,0.08457287307324834,0.06558936122453685,-0.018186**
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.01818612106695013,0.009953076276077917,-1.8271859435720614,0.09263255919836061,*,-0.03987201135192522,0.003499769218024959,NEGATIVE_OR_DELAYED,1.0,887,13,186,17,0.08457287307324834,0.06558936122453685,-0.018186*
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.01818612106695013,0.0,,,,-0.01818612106695013,-0.01818612106695013,NEGATIVE_OR_DELAYED,1.0,887,13,186,17,0.08457287307324834,0.06558936122453685,-0.018186
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.021553225711411054,0.010081053377182302,-2.1379934124934943,0.0537831610555852,*,-0.043517954146176,0.0004115027233538883,NEGATIVE_OR_DELAYED,1.0,887,13,186,17,0.8482273755849239,0.8045486261166317,-0.021553*
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.012683004720107322,0.013054638147412322,-0.9715324604858033,0.3325941803018586,,-0.03844379311323024,0.013077783673015597,NEGATIVE_OR_DELAYED,1.0,809,13,180,15,0.1545312105345351,0.13526736469861322,-0.012683
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.012683004720107322,0.007311200264167823,-1.7347363308137929,0.10837323364269372,,-0.028612741655942606,0.003246732215727962,NEGATIVE_OR_DELAYED,1.0,809,13,180,15,0.1545312105345351,0.13526736469861322,-0.012683
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.012683004720107322,0.0,,,,-0.012683004720107322,-0.012683004720107322,NEGATIVE_OR_DELAYED,1.0,809,13,180,15,0.1545312105345351,0.13526736469861322,-0.012683
GROWTH_DURATION_EXPOSURE_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,CPU_AND_VIX_STRESS_X_GROWTH_DURATION_EXPOSURE_FINAL_MAIN,-0.013209456013201608,0.007253103981354325,-1.8212142066568155,0.09358334155156328,*,-0.029012612022686866,0.0025936999962836507,NEGATIVE_OR_DELAYED,1.0,809,13,180,15,0.9107940976780364,0.8829896605906712,-0.013209*
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CPU_SHOCK_1M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_DATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.0052994658864453145,0.005239105025796863,1.011521215999916,0.3138193302006907,,-0.005074485327879985,0.015673417100770616,NEGATIVE_OR_DELAYED,0.0,556,13,120,62,0.1072646676514849,0.07734057829902063,0.005299
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CPU_SHOCK_1M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.0052994658864453145,0.003685098537827556,1.4380798320713188,0.1759758582871784,,-0.0027296740863613084,0.013328605859251937,NEGATIVE_OR_DELAYED,0.0,556,13,120,62,0.1072646676514849,0.07734057829902063,0.005299
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CPU_SHOCK_1M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.0052994658864453145,0.0032722739366276773,1.6195055759625094,0.1053385277408149,,-0.0011141910293449332,0.011713122802235562,NEGATIVE_OR_DELAYED,0.0,556,13,120,62,0.1072646676514849,0.07734057829902063,0.005299
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CPU_SHOCK_1M_ETF_MONTH_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.007877435017663609,0.002504453866981681,3.145370382548647,0.008447243218675292,***,0.00242069880097422,0.013334171234352998,NEGATIVE_OR_DELAYED,0.0,556,13,120,62,0.7846348316707007,0.7174286798516285,0.007877***
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CPU_SHOCK_3M_ETF_FE_CLUSTER_DATE,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,CLUSTER_DATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.012475565945517172,0.010977823775803867,1.1364334316437532,0.25805858129450926,,-0.00926162155671812,0.034212753447752466,NEGATIVE_OR_DELAYED,0.0,556,13,120,62,0.12880927032004308,0.09960734642015623,0.012476
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CPU_SHOCK_3M_ETF_FE_CLUSTER_ETF,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.012475565945517172,0.006641316977791785,1.8784777156751906,0.0848199262084423,*,-0.001994620691582351,0.026945752582616694,NEGATIVE_OR_DELAYED,0.0,556,13,120,62,0.12880927032004308,0.09960734642015623,0.012476*
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CPU_SHOCK_3M_ETF_FE_TWO_WAY_CLUSTER,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_SHOCK_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.012475565945517172,0.006904475273020622,1.8068811100339082,0.0707808184484553,*,-0.0010572055896032467,0.02600833748063759,NEGATIVE_OR_DELAYED,0.0,556,13,120,62,0.12880927032004308,0.09960734642015623,0.012476*
